reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_103_5_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_103_5_01,07,4515,00,103,5,01,4,Financial_Col_4,1500,1500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_103_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_103_5_03,07,4515,00,103,5,03,1,Financial_Col_1,13198,13198,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_103_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_103_5_03,07,4515,00,103,5,03,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_103_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_103_5_03,07,4515,00,103,5,03,3,Financial_Col_3,13198,13198,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_103_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_103_5_03,07,4515,00,103,5,03,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_800_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_800_0_07,07,4515,00,800,0,07,1,Financial_Col_1,208.76,208.76,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_800_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_800_0_07,07,4515,00,800,0,07,2,Financial_Col_2,1034.52,1034.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_800_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_800_0_07,07,4515,00,800,0,07,3,Financial_Col_3,1034.52,1034.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4515_00_800_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4515_00_800_0_07,07,4515,00,800,0,07,4,Financial_Col_4,870.19,870.19,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4702_00_101_9_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4702_00_101_9_04,07,4702,00,101,9,04,1,Financial_Col_1,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4702_00_101_9_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4702_00_101_9_04,07,4702,00,101,9,04,2,Financial_Col_2,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4702_00_101_9_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4702_00_101_9_04,07,4702,00,101,9,04,3,Financial_Col_3,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_4702_00_101_9_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_4702_00_101_9_04,07,4702,00,101,9,04,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_71,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_71,07,5054,03,337,0,71,1,Financial_Col_1,7225.37,7225.37,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_71,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_71,07,5054,03,337,0,71,2,Financial_Col_2,15000,15000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_71,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_71,07,5054,03,337,0,71,3,Financial_Col_3,15000,15000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_71,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_71,07,5054,03,337,0,71,4,Financial_Col_4,9396,9396,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_75,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_75,07,5054,03,337,0,75,1,Financial_Col_1,139422.46,139422.46,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_75,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_75,07,5054,03,337,0,75,2,Financial_Col_2,70000,70000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_75,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_75,07,5054,03,337,0,75,3,Financial_Col_3,165000,165000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_75,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_75,07,5054,03,337,0,75,4,Financial_Col_4,100000,100000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_76,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_76,07,5054,03,337,0,76,1,Financial_Col_1,5040.92,5040.92,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_76,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_76,07,5054,03,337,0,76,2,Financial_Col_2,10000,10000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_76,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_76,07,5054,03,337,0,76,3,Financial_Col_3,10000,10000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_76,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_76,07,5054,03,337,0,76,4,Financial_Col_4,6264,6264,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_77,07,5054,03,337,0,77,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_77,07,5054,03,337,0,77,2,Financial_Col_2,1264,1264,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_77,07,5054,03,337,0,77,3,Financial_Col_3,1264,1264,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_77,07,5054,03,337,0,77,4,Financial_Col_4,1358,1358,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_78,07,5054,03,337,0,78,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_78,07,5054,03,337,0,78,2,Financial_Col_2,909,909,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_78,07,5054,03,337,0,78,3,Financial_Col_3,909,909,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_03_337_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_03_337_0_78,07,5054,03,337,0,78,4,Financial_Col_4,1158,1158,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_337_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_337_0_09,07,5054,04,337,0,09,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_337_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_337_0_09,07,5054,04,337,0,09,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_337_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_337_0_09,07,5054,04,337,0,09,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_337_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_337_0_09,07,5054,04,337,0,09,4,Financial_Col_4,10000,10000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_800_3_90,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_800_3_90,07,5054,04,800,3,90,1,Financial_Col_1,-0.64,-0.64,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_800_3_90,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_800_3_90,07,5054,04,800,3,90,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_800_3_90,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_800_3_90,07,5054,04,800,3,90,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_800_3_90,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_800_3_90,07,5054,04,800,3,90,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_902_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_902_0_02,07,5054,04,902,0,02,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_902_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_902_0_02,07,5054,04,902,0,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_902_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_902_0_02,07,5054,04,902,0,02,3,Financial_Col_3,-50000,-50000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_04_902_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_04_902_0_02,07,5054,04,902,0,02,4,Financial_Col_4,-75900,-75900,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_02,07,5054,05,337,5,02,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_02,07,5054,05,337,5,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_02,07,5054,05,337,5,02,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_02,07,5054,05,337,5,02,4,Financial_Col_4,10000,10000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_03,07,5054,05,337,5,03,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_03,07,5054,05,337,5,03,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_03,07,5054,05,337,5,03,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_05_337_5_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_05_337_5_03,07,5054,05,337,5,03,4,Financial_Col_4,90000,90000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_80_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_80_001_0_02,07,5054,80,001,0,02,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_80_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_80_001_0_02,07,5054,80,001,0,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_80_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_80_001_0_02,07,5054,80,001,0,02,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.07_5054_80_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,07_5054_80_001_0_02,07,5054,80,001,0,02,4,Financial_Col_4,15,15,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2210_06_800_0_17,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2210_06_800_0_17,19,2210,06,800,0,17,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2210_06_800_0_17,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2210_06_800_0_17,19,2210,06,800,0,17,2,Financial_Col_2,13554,13554,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2210_06_800_0_17,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2210_06_800_0_17,19,2210,06,800,0,17,3,Financial_Col_3,13554,13554,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2210_06_800_0_17,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2210_06_800_0_17,19,2210,06,800,0,17,4,Financial_Col_4,24231,24231,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2215_01_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2215_01_101_0_01,19,2215,01,101,0,01,1,Financial_Col_1,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2215_01_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2215_01_101_0_01,19,2215,01,101,0,01,2,Financial_Col_2,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2215_01_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2215_01_101_0_01,19,2215,01,101,0,01,3,Financial_Col_3,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2215_01_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2215_01_101_0_01,19,2215,01,101,0,01,4,Financial_Col_4,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_01_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_01_911_0_00,19,2216,01,911,0,00,1,Financial_Col_1,-0.55,-0.55,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_01_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_01_911_0_00,19,2216,01,911,0,00,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_01_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_01_911_0_00,19,2216,01,911,0,00,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_01_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_01_911_0_00,19,2216,01,911,0,00,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_02_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_02_101_0_07,19,2216,02,101,0,07,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_02_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_02_101_0_07,19,2216,02,101,0,07,2,Financial_Col_2,5000,5000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_4.in_schema.object_head.detailed.19_2216_02_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,19_2216_02_101_0_07,19,2216,02,101,0,07,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
