document_year,reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_103_0_27,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_103_0_27,12,2204,00,103,0,27,2,Financial_Col_2,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_103_0_27,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_103_0_27,12,2204,00,103,0,27,3,Financial_Col_3,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_103_0_27,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_103_0_27,12,2204,00,103,0,27,4,Financial_Col_4,425,425,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_02,12,2204,00,104,0,02,1,Financial_Col_1,1975.83,1975.83,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_02,12,2204,00,104,0,02,2,Financial_Col_2,2386,2386,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_02,12,2204,00,104,0,02,3,Financial_Col_3,2386,2386,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_02,12,2204,00,104,0,02,4,Financial_Col_4,2728,2728,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_12,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_12,12,2204,00,104,0,12,1,Financial_Col_1,1565.53,1565.53,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_12,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_12,12,2204,00,104,0,12,2,Financial_Col_2,1600,1600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_12,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_12,12,2204,00,104,0,12,3,Financial_Col_3,1600,1600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_12,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_12,12,2204,00,104,0,12,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_29,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_29,12,2204,00,104,0,29,1,Financial_Col_1,3002.98,3002.98,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_29,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_29,12,2204,00,104,0,29,2,Financial_Col_2,2374.80,2374.80,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_29,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_29,12,2204,00,104,0,29,3,Financial_Col_3,2574.80,2574.80,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_104_0_29,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_104_0_29,12,2204,00,104,0,29,4,Financial_Col_4,2733.47,2733.47,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_01,12,2204,00,196,1,01,1,Financial_Col_1,3452.95,3452.95,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_01,12,2204,00,196,1,01,2,Financial_Col_2,3745.90,3745.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_01,12,2204,00,196,1,01,3,Financial_Col_3,3745.90,3745.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_01,12,2204,00,196,1,01,4,Financial_Col_4,1050.49,1050.49,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_02,12,2204,00,196,1,02,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_02,12,2204,00,196,1,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_02,12,2204,00,196,1,02,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_196_1_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_196_1_02,12,2204,00,196,1,02,4,Financial_Col_4,5574,5574,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_789_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_789_0_01,12,2204,00,789,0,01,1,Financial_Col_1,900,900,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_789_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_789_0_01,12,2204,00,789,0,01,2,Financial_Col_2,900,900,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_789_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_789_0_01,12,2204,00,789,0,01,3,Financial_Col_3,900,900,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_789_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_789_0_01,12,2204,00,789,0,01,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_796_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_796_0_01,12,2204,00,796,0,01,1,Financial_Col_1,300,300,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_796_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_796_0_01,12,2204,00,796,0,01,2,Financial_Col_2,300,300,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_796_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_796_0_01,12,2204,00,796,0,01,3,Financial_Col_3,300,300,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_796_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_796_0_01,12,2204,00,796,0,01,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_00,12,2204,00,911,0,00,1,Financial_Col_1,-0.52,-0.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_00,12,2204,00,911,0,00,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_00,12,2204,00,911,0,00,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_00,12,2204,00,911,0,00,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_04,12,2204,00,911,0,04,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_04,12,2204,00,911,0,04,2,Financial_Col_2,-852.40,-852.40,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_04,12,2204,00,911,0,04,3,Financial_Col_3,-852.40,-852.40,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2204_00_911_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2204_00_911_0_04,12,2204,00,911,0,04,4,Financial_Col_4,-2006.31,-2006.31,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_101_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_101_0_11,12,2205,00,101,0,11,1,Financial_Col_1,139.99,139.99,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_101_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_101_0_11,12,2205,00,101,0,11,2,Financial_Col_2,651.58,651.58,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_101_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_101_0_11,12,2205,00,101,0,11,3,Financial_Col_3,651.58,651.58,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_101_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_101_0_11,12,2205,00,101,0,11,4,Financial_Col_4,1171.55,1171.55,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_102_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_102_0_78,12,2205,00,102,0,78,1,Financial_Col_1,62.89,62.89,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_102_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_102_0_78,12,2205,00,102,0,78,2,Financial_Col_2,86.29,86.29,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_102_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_102_0_78,12,2205,00,102,0,78,3,Financial_Col_3,86.29,86.29,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_102_0_78,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_102_0_78,12,2205,00,102,0,78,4,Financial_Col_4,64.90,64.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_01,12,2205,00,103,0,01,1,Financial_Col_1,1841.27,1841.27,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_01,12,2205,00,103,0,01,2,Financial_Col_2,1339.41,1339.41,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_01,12,2205,00,103,0,01,3,Financial_Col_3,1339.41,1339.41,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_01,12,2205,00,103,0,01,4,Financial_Col_4,1379.52,1379.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_21,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_21,12,2205,00,103,0,21,1,Financial_Col_1,986.96,986.96,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_21,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_21,12,2205,00,103,0,21,2,Financial_Col_2,1140.18,1140.18,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_21,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_21,12,2205,00,103,0,21,3,Financial_Col_3,1140.18,1140.18,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_103_0_21,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_103_0_21,12,2205,00,103,0,21,4,Financial_Col_4,1160.21,1160.21,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_107_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_107_0_01,12,2205,00,107,0,01,1,Financial_Col_1,1255.81,1255.81,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_107_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_107_0_01,12,2205,00,107,0,01,2,Financial_Col_2,1335,1335,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_107_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_107_0_01,12,2205,00,107,0,01,3,Financial_Col_3,1335,1335,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2205_00_107_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2205_00_107_0_01,12,2205,00,107,0,01,4,Financial_Col_4,1364,1364,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_02,12,2220,01,105,0,02,1,Financial_Col_1,66.99,66.99,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_02,12,2220,01,105,0,02,2,Financial_Col_2,239.08,239.08,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_02,12,2220,01,105,0,02,3,Financial_Col_3,239.08,239.08,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_02,12,2220,01,105,0,02,4,Financial_Col_4,235.62,235.62,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_03,12,2220,01,105,0,03,1,Financial_Col_1,700,700,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_03,12,2220,01,105,0,03,2,Financial_Col_2,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_03,12,2220,01,105,0,03,3,Financial_Col_3,700,700,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_105_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_105_0_03,12,2220,01,105,0,03,4,Financial_Col_4,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_800_0_14,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_800_0_14,12,2220,01,800,0,14,1,Financial_Col_1,569.07,569.07,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
2026-27,KA.2026-27.expvol_2.in_schema.object_head.detailed.12_2220_01_800_0_14,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,12_2220_01_800_0_14,12,2220,01,800,0,14,2,Financial_Col_2,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
