reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_01,25,2205,00,001,0,01,2,Budget_2019_20,1367,1367,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_01,25,2205,00,001,0,01,3,Revised_2019_20,1498.64,1498.64,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_01,25,2205,00,001,0,01,4,Budget_2020_21,1402.62,1402.62,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_03,25,2205,00,001,0,03,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_03,25,2205,00,001,0,03,2,Budget_2019_20,243,243,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_03,25,2205,00,001,0,03,3,Revised_2019_20,83.49,83.49,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_001_0_03,25,2205,00,001,0,03,4,Budget_2020_21,443,443,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_02,25,2205,00,101,0,02,1,Accounts_2018_19,254.83,254.83,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_02,25,2205,00,101,0,02,2,Budget_2019_20,210,210,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_02,25,2205,00,101,0,02,3,Revised_2019_20,316.97,316.97,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_02,25,2205,00,101,0,02,4,Budget_2020_21,301.37,301.37,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_07,25,2205,00,101,0,07,1,Accounts_2018_19,335.46,335.46,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_07,25,2205,00,101,0,07,2,Budget_2019_20,455,455,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_07,25,2205,00,101,0,07,3,Revised_2019_20,455,455,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_07,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_07,25,2205,00,101,0,07,4,Budget_2020_21,285,285,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_10,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_10,25,2205,00,101,0,10,1,Accounts_2018_19,84.20,84.20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_10,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_10,25,2205,00,101,0,10,2,Budget_2019_20,110,110,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_10,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_10,25,2205,00,101,0,10,3,Revised_2019_20,119.53,119.53,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_10,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_10,25,2205,00,101,0,10,4,Budget_2020_21,138.89,138.89,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_13,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_13,25,2205,00,101,0,13,1,Accounts_2018_19,30,30,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_13,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_13,25,2205,00,101,0,13,2,Budget_2019_20,30,30,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_13,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_13,25,2205,00,101,0,13,3,Revised_2019_20,30,30,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_101_0_13,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_101_0_13,25,2205,00,101,0,13,4,Budget_2020_21,10,10,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_77,25,2205,00,102,0,77,1,Accounts_2018_19,201,201,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_77,25,2205,00,102,0,77,2,Budget_2019_20,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_77,25,2205,00,102,0,77,3,Revised_2019_20,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_77,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_77,25,2205,00,102,0,77,4,Budget_2020_21,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_80,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_80,25,2205,00,102,0,80,1,Accounts_2018_19,100,100,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_80,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_80,25,2205,00,102,0,80,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_80,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_80,25,2205,00,102,0,80,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_0_80,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_0_80,25,2205,00,102,0,80,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_01,25,2205,00,102,1,01,1,Accounts_2018_19,350.60,350.60,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_01,25,2205,00,102,1,01,2,Budget_2019_20,366,366,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_01,25,2205,00,102,1,01,3,Revised_2019_20,366,366,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_01,25,2205,00,102,1,01,4,Budget_2020_21,265,265,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_18,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_18,25,2205,00,102,1,18,1,Accounts_2018_19,2361.73,2361.73,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_18,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_18,25,2205,00,102,1,18,2,Budget_2019_20,2500,2500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_18,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_18,25,2205,00,102,1,18,3,Revised_2019_20,2500,2500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_18,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_18,25,2205,00,102,1,18,4,Budget_2020_21,2900,2900,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_44,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_44,25,2205,00,102,1,44,1,Accounts_2018_19,1479.39,1479.39,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_44,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_44,25,2205,00,102,1,44,2,Budget_2019_20,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_44,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_44,25,2205,00,102,1,44,3,Revised_2019_20,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_44,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_44,25,2205,00,102,1,44,4,Budget_2020_21,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_46,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_46,25,2205,00,102,1,46,1,Accounts_2018_19,23.65,23.65,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_46,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_46,25,2205,00,102,1,46,2,Budget_2019_20,34,34,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_46,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_46,25,2205,00,102,1,46,3,Revised_2019_20,35.37,35.37,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_46,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_46,25,2205,00,102,1,46,4,Budget_2020_21,34.78,34.78,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_64,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_64,25,2205,00,102,1,64,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_64,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_64,25,2205,00,102,1,64,2,Budget_2019_20,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_64,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_64,25,2205,00,102,1,64,3,Revised_2019_20,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_64,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_64,25,2205,00,102,1,64,4,Budget_2020_21,1000,1000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_68,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_68,25,2205,00,102,1,68,1,Accounts_2018_19,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_68,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_68,25,2205,00,102,1,68,2,Budget_2019_20,150,150,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_68,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_68,25,2205,00,102,1,68,3,Revised_2019_20,150,150,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_68,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_68,25,2205,00,102,1,68,4,Budget_2020_21,150,150,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_70,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_70,25,2205,00,102,1,70,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_70,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_70,25,2205,00,102,1,70,2,Budget_2019_20,2100,2100,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_70,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_70,25,2205,00,102,1,70,3,Revised_2019_20,1043,1043,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_70,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_70,25,2205,00,102,1,70,4,Budget_2020_21,2600,2600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_81,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_81,25,2205,00,102,1,81,1,Accounts_2018_19,500,500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_81,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_81,25,2205,00,102,1,81,2,Budget_2019_20,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_81,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_81,25,2205,00,102,1,81,3,Revised_2019_20,400,400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_1_81,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_1_81,25,2205,00,102,1,81,4,Budget_2020_21,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_01,25,2205,00,102,4,01,1,Accounts_2018_19,1173.06,1173.06,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_01,25,2205,00,102,4,01,2,Budget_2019_20,2000,2000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_01,25,2205,00,102,4,01,3,Revised_2019_20,2910,2910,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_01,25,2205,00,102,4,01,4,Budget_2020_21,2700,2700,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_03,25,2205,00,102,4,03,1,Accounts_2018_19,124.23,124.23,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_03,25,2205,00,102,4,03,2,Budget_2019_20,100,100,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_03,25,2205,00,102,4,03,3,Revised_2019_20,100,100,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_03,25,2205,00,102,4,03,4,Budget_2020_21,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2022-23.expvol_2.in_schema.object_head.detailed.25_2205_00_102_4_13,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,25_2205_00_102_4_13,25,2205,00,102,4,13,1,Accounts_2018_19,750,750,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
